# L1 = 1, c = 1, a = 1, mu_eta = 0.5, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.16681, 83, 45.0536, 4.78178e-99, 1.87456e-05, 1.52559e+08, 9.17464e-05, 2.38129e-05
0.16681, 84, 45.8629, 2.54145e-100, 1.75507e-05, 1.60045e+08, 9.46929e-05, 2.45777e-05
0.16681, 85, 46.6765, 1.34971e-101, 1.64447e-05, 1.67803e+08, 9.76979e-05, 2.53576e-05
0.16681, 86, 47.4949, 7.16267e-103, 1.54201e-05, 1.7584e+08, 0.000100762, 2.61528e-05
0.16681, 87, 48.3181, 3.79831e-104, 1.44702e-05, 1.84163e+08, 0.000103885, 2.69635e-05
0.16681, 88, 49.1461, 2.01278e-105, 1.35886e-05, 1.92777e+08, 0.000107068, 2.77896e-05
0.16681, 89, 49.9789, 1.06585e-106, 1.27698e-05, 2.0169e+08, 0.000110311, 2.86314e-05
0.16681, 90, 50.8163, 5.64028e-108, 1.20087e-05, 2.10909e+08, 0.000113615, 2.94889e-05
0.16681, 91, 51.6582, 2.98273e-109, 1.13006e-05, 2.2044e+08, 0.00011698, 3.03624e-05
0.16681, 92, 52.5047, 1.57632e-110, 1.06413e-05, 2.30291e+08, 0.000120407, 3.12518e-05
0.16681, 93, 53.3557, 8.32521e-112, 1.00271e-05, 2.40468e+08, 0.000123896, 3.21573e-05
0.16681, 94, 54.2112, 4.39414e-113, 9.45424e-06, 2.50978e+08, 0.000127447, 3.3079e-05
0.16681, 95, 55.0712, 2.31786e-114, 8.91969e-06, 2.6183e+08, 0.000131061, 3.40171e-05
0.16681, 96, 55.9357, 1.22191e-115, 8.4205e-06, 2.7303e+08, 0.000134739, 3.49716e-05
0.16681, 97, 56.8048, 6.43776e-117, 7.95399e-06, 2.84585e+08, 0.00013848, 4.2183e-05
0.16681, 98, 57.6784, 3.38985e-118, 7.51772e-06, 2.96503e+08, 0.000142286, 4.00909e-05
0.16681, 99, 58.5564, 1.78394e-119, 7.10945e-06, 3.08792e+08, 0.000146156, 3.92763e-05
0.16681, 100, 59.4388, 9.38297e-121, 6.72713e-06, 3.21458e+08, 0.000150092, 3.94358e-05
0.16681, 101, 60.3256, 4.93247e-122, 6.36887e-06, 3.34511e+08, 0.000154093, 4.01315e-05
0.16681, 102, 61.2167, 2.59154e-123, 6.03294e-06, 3.47957e+08, 0.00015816, 4.10742e-05
0.16681, 103, 62.1122, 1.36089e-124, 5.71775e-06, 3.61804e+08, 0.000162294, 4.21268e-05
0.16681, 104, 63.012, 7.14281e-126, 5.42184e-06, 3.76061e+08, 0.000166494, 4.32144e-05
0.16681, 105, 63.916, 3.7471e-127, 5.14385e-06, 3.90735e+08, 0.000170762, 4.43216e-05
0.200923, 5, 0.00920637, 0.250857, 79.9257, 1149.69, 7.27884e-08, 1.88923e-08
0.200923, 6, 0.0181315, 0.00102388, 29.3217, 2384, 1.12206e-07, 2.91233e-08
0.200923, 7, 0.0318508, 1.47894e-05, 12.5598, 4416.65, 1.62581e-07, 4.2198e-08
0.200923, 8, 0.0515071, 1.15111e-06, 6.02597, 7534.6, 2.24945e-07, 5.96542e-08
0.200923, 9, 0.0782741, 1.03842e-07, 3.15274, 12069, 3.0029e-07, 7.79406e-08
0.200923, 10, 0.112896, 8.89725e-09, 1.76613, 18395, 3.89572e-07, 1.01114e-07
0.200923, 11, 0.156809, 7.26039e-10, 1.04559, 26932.2, 4.93714e-07, 1.28144e-07
0.200923, 12, 0.210424, 5.6873e-11, 0.647925, 38143.9, 6.13613e-07, 1.59264e-07
0.200923, 13, 0.274134, 4.30345e-12, 0.417189, 52538, 7.50139e-07, 1.94699e-07
0.200923, 14, 0.349849, 3.16104e-13, 0.277535, 70666.3, 9.04142e-07, 2.34671e-07
0.200923, 15, 0.437046, 2.26288e-14, 0.189898, 93124.8, 1.07645e-06, 2.79927e-07
0.200923, 16, 0.536496, 1.5838e-15, 0.133156, 120554, 1.26788e-06, 3.29079e-07
0.200923, 17, 0.654314, 1.08667e-16, 0.0954009, 153637, 1.47921e-06, 3.83932e-07
0.200923, 18, 0.773684, 7.32494e-18, 0.0696663, 193104, 1.71124e-06, 4.94608e-07
0.200923, 19, 0.913922, 4.85993e-19, 0.051746, 239726, 1.96472e-06, 5.09945e-07
0.200923, 20, 1.06913, 3.17876e-20, 0.0390262, 294320, 2.2404e-06, 5.81499e-07
0.200923, 21, 1.23079, 2.05247e-21, 0.0298411, 357748, 2.53903e-06, 6.59008e-07
0.200923, 22, 1.4105, 1.30976e-22, 0.0231045, 430915, 2.86132e-06, 7.4266e-07
0.200923, 23, 1.60414, 8.26893e-24, 0.0180933, 514768, 3.208e-06, 8.32642e-07
0.200923, 24, 1.8118, 5.1693e-25, 0.0143173, 610303, 3.57977e-06, 9.29135e-07
0.200923, 25, 2.04483, 3.20244e-26, 0.011438, 718556, 3.97733e-06, 1.03232e-06
0.200923, 26, 2.274, 1.96743e-27, 0.00921867, 840609, 4.40136e-06, 1.16676e-06
0.200923, 27, 2.52042, 1.19937e-28, 0.00749068, 977587, 4.85254e-06, 1.25948e-06
0.200923, 28, 2.78214, 7.25906e-30, 0.00613271, 1.13066e+06, 5.33154e-06, 1.38381e-06
0.200923, 29, 3.058, 4.36414e-31, 0.0050563, 1.30105e+06, 5.83901e-06, 1.51552e-06
0.200923, 30, 3.34901, 2.60735e-32, 0.00419619, 1.49e+06, 6.37562e-06, 1.6548e-06
0.200923, 31, 3.67057, 1.54867e-33, 0.00350374, 1.69882e+06, 6.94201e-06, 1.80181e-06
0.200923, 32, 4.00465, 9.14814e-35, 0.00294237, 1.92886e+06, 7.53882e-06, 1.963e-06
0.200923, 33, 4.42391, 5.3761e-36, 0.00248425, 2.18151e+06, 8.16668e-06, 2.12066e-06
0.200923, 34, 4.69966, 3.14407e-37, 0.00210808, 2.45819e+06, 8.82622e-06, 2.29086e-06
0.200923, 35, 5.03546, 1.83033e-38, 0.00179741, 2.7604e+06, 9.51806e-06, 2.47144e-06
0.200923, 36, 15.7115, 1.06093e-39, 0.00153942, 3.08966e+06, 1.02428e-05, 2.65854e-06
0.200923, 37, 16.3659, 6.12445e-41, 0.00132407, 3.44752e+06, 1.10011e-05, 2.85535e-06
0.200923, 38, 17.0276, 3.52179e-42, 0.00114344, 3.83561e+06, 1.17935e-05, 3.06106e-06
0.200923, 39, 17.698, 2.01772e-43, 0.000991211, 4.25558e+06, 1.26206e-05, 3.2757e-06
0.200923, 40, 18.3778, 1.15197e-44, 0.000862366, 4.70913e+06, 1.34831e-05, 3.49954e-06
0.200923, 41, 19.0649, 6.55501e-46, 0.000752853, 5.198e+06, 1.43814e-05, 3.73271e-06
0.200923, 42, 19.7588, 3.71819e-47, 0.000659402, 5.72397e+06, 1.53162e-05, 3.97535e-06
0.200923, 43, 20.4612, 2.1027e-48, 0.000579356, 6.28889e+06, 1.62881e-05, 4.22761e-06
0.200923, 44, 21.1707, 1.18568e-49, 0.000510543, 6.89463e+06, 1.72977e-05, 4.48963e-06
0.200923, 45, 21.8876, 6.66751e-51, 0.000451183, 7.54311e+06, 1.83454e-05, 4.76158e-06
0.200923, 46, 22.6125, 3.7395e-52, 0.00039981, 8.23629e+06, 1.94319e-05, 5.04359e-06
0.200923, 47, 23.3445, 2.09202e-53, 0.000355209, 8.97619e+06, 2.05578e-05, 5.33858e-06
0.200923, 48, 24.0839, 1.16753e-54, 0.00031637, 9.76485e+06, 2.17236e-05, 5.63838e-06
0.200923, 49, 24.8312, 6.50068e-56, 0.000282451, 1.06044e+07, 2.29298e-05, 5.95145e-06
0.200923, 50, 25.586, 3.61146e-57, 0.000252747, 1.14969e+07, 2.4177e-05, 6.27516e-06
0.200923, 51, 26.3475, 2.00205e-58, 0.000226666, 1.24446e+07, 2.54657e-05, 6.60965e-06
0.200923, 52, 27.116, 1.10758e-59, 0.000203706, 1.34497e+07, 2.67965e-05, 6.95507e-06
0.200923, 53, 27.8919, 6.11521e-61, 0.000183444, 1.45146e+07, 2.817e-05, 7.95763e-06
0.200923, 54, 28.6751, 3.36992e-62, 0.000165522, 1.56414e+07, 2.95866e-05, 7.77156e-06
0.200923, 55, 29.4651, 1.85365e-63, 0.000149633, 1.68326e+07, 3.10469e-05, 8.06289e-06
0.200923, 56, 30.2622, 1.01781e-64, 0.000135515, 1.80906e+07, 3.25514e-05, 8.44877e-06
0.200923, 57, 31.0664, 5.57905e-66, 0.000122945, 1.94178e+07, 3.41007e-05, 8.85088e-06
0.200923, 58, 31.8777, 3.05306e-67, 0.000111729, 2.08167e+07, 3.56953e-05, 9.26475e-06
0.200923, 59, 32.6955, 1.66808e-68, 0.000101703, 2.22899e+07, 3.73356e-05, 9.6905e-06
0.200923, 60, 33.5203, 9.09973e-70, 9.27235e-05, 2.384e+07, 3.90223e-05, 1.01283e-05
0.200923, 61, 34.3518, 4.95667e-71, 8.46657e-05, 2.54695e+07, 4.07558e-05, 1.05782e-05
0.200923, 62, 35.1903, 2.69603e-72, 7.74225e-05, 2.71811e+07, 4.25366e-05, 1.10404e-05
0.200923, 63, 36.0354, 1.46437e-73, 7.09004e-05, 2.89776e+07, 4.43652e-05, 1.1515e-05
0.200923, 64, 36.887, 7.94302e-75, 6.50177e-05, 3.08617e+07, 4.62422e-05, 1.20022e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.200923, 66, 38.61, 2.32789e-77, 5.48947e-05, 3.49041e+07, 5.01433e-05, 1.30147e-05
0.200923, 67, 39.4812, 1.25787e-78, 5.05371e-05, 3.7068e+07, 5.21683e-05, 1.35404e-05
0.200923, 68, 40.3589, 6.78873e-80, 4.65825e-05, 3.93311e+07, 5.42437e-05, 1.4079e-05
0.200923, 69, 41.243, 3.65961e-81, 4.29884e-05, 4.16962e+07, 5.637e-05, 1.46309e-05
0.200923, 70, 42.1336, 1.97055e-82, 3.97175e-05, 4.41665e+07, 5.85476e-05, 1.51961e-05
0.200923, 71, 43.0303, 1.0599e-83, 3.67368e-05, 4.67449e+07, 6.0777e-05, 1.57747e-05
0.200923, 72, 43.933, 5.69474e-85, 3.40168e-05, 4.94345e+07, 6.30587e-05, 1.6367e-05
0.200923, 73, 44.8421, 3.05655e-86, 3.15316e-05, 5.22386e+07, 6.53931e-05, 1.69729e-05
0.200923, 74, 45.7576, 1.63889e-87, 2.92582e-05, 5.51604e+07, 6.77809e-05, 1.75926e-05
0.200923, 75, 46.6792, 8.77889e-89, 2.71759e-05, 5.8203e+07, 7.02224e-05, 1.82263e-05
0.200923, 76, 47.6067, 4.69799e-90, 2.52666e-05, 6.13698e+07, 7.27181e-05, 1.88741e-05
0.200923, 77, 48.5401, 2.51176e-91, 2.35138e-05, 6.46641e+07, 7.52686e-05, 1.95361e-05
0.200923, 78, 49.4798, 1.34168e-92, 2.19029e-05, 6.80893e+07, 7.78742e-05, 2.02123e-05
0.200923, 79, 50.4255, 7.16033e-94, 2.04208e-05, 7.16488e+07, 8.05355e-05, 2.09031e-05
0.200923, 80, 51.377, 3.81804e-95, 1.90558e-05, 7.5346e+07, 8.32529e-05, 2.16084e-05
0.200923, 81, 52.3343, 2.03414e-96, 1.77973e-05, 7.91846e+07, 8.60268e-05, 2.23284e-05
0.200923, 82, 53.2973, 1.08284e-97, 1.66359e-05, 8.31679e+07, 8.88579e-05, 2.30632e-05
0.200923, 83, 54.2659, 5.75968e-99, 1.5563e-05, 8.72997e+07, 9.17464e-05, 2.38129e-05
0.200923, 84, 55.2403, 3.06119e-100, 1.45709e-05, 9.15836e+07, 9.46929e-05, 2.45777e-05
0.200923, 85, 56.2203, 1.62573e-101, 1.36527e-05, 9.60232e+07, 9.76979e-05, 2.53576e-05
0.200923, 86, 57.2061, 8.62746e-103, 1.28021e-05, 1.00622e+08, 0.000100762, 2.61528e-05
0.200923, 87, 58.1977, 4.57508e-104, 1.20134e-05, 1.05385e+08, 0.000103885, 2.69635e-05
0.200923, 88, 59.1951, 2.4244e-105, 1.12815e-05, 1.10314e+08, 0.000107068, 2.77896e-05
0.200923, 89, 60.1982, 1.28382e-106, 1.06017e-05, 1.15415e+08, 0.000110311, 2.86314e-05
0.200923, 90, 61.2068, 6.79374e-108, 9.96983e-06, 1.2069e+08, 0.000113615, 2.94889e-05
0.200923, 91, 62.2209, 3.59271e-109, 9.38197e-06, 1.26144e+08, 0.00011698, 3.03624e-05
0.200923, 92, 63.2404, 1.89868e-110, 8.83464e-06, 1.31781e+08, 0.000120407, 3.12518e-05
0.200923, 93, 64.2654, 1.00277e-111, 8.32464e-06, 1.37604e+08, 0.000123896, 3.21573e-05
0.200923, 94, 65.2958, 5.29276e-113, 7.84907e-06, 1.43619e+08, 0.000127447, 3.3079e-05
0.200923, 95, 66.3317, 2.79187e-114, 7.40529e-06, 1.49829e+08, 0.000131061, 3.40171e-05
0.200923, 96, 67.373, 1.47179e-115, 6.99085e-06, 1.56238e+08, 0.000134739, 3.49716e-05
0.200923, 97, 68.4198, 7.7543e-117, 6.60354e-06, 1.6285e+08, 0.00013848, 3.59427e-05
0.200923, 98, 69.4721, 4.08308e-118, 6.24135e-06, 1.6967e+08, 0.000142286, 3.69305e-05
0.200923, 99, 70.5296, 2.14876e-119, 5.90239e-06, 1.76702e+08, 0.000146156, 3.79351e-05
0.200923, 100, 71.5925, 1.13018e-120, 5.58498e-06, 1.8395e+08, 0.000150092, 3.89565e-05
0.200923, 101, 72.6606, 5.94118e-122, 5.28755e-06, 1.91419e+08, 0.000154093, 3.9995e-05
0.200923, 102, 73.734, 3.12152e-123, 5.00865e-06, 1.99114e+08, 0.00015816, 4.70487e-05
0.200923, 103, 74.8126, 1.6392e-124, 4.74697e-06, 2.07038e+08, 0.000162294, 4.53404e-05
0.200923, 104, 75.8964, 8.60354e-126, 4.5013e-06, 2.15196e+08, 0.000166494, 4.4818e-05
0.200923, 105, 76.9853, 4.5134e-127, 4.27052e-06, 2.23593e+08, 0.000170762, 4.50804e-05
0.242013, 5, 0.0115019, 0.173638, 66.3557, 657.895, 7.27884e-08, 1.88923e-08
0.242013, 6, 0.0226615, 0.000762493, 24.3434, 1364.21, 1.12206e-07, 2.9125e-08
0.242013, 7, 0.0399423, 1.61889e-05, 10.4274, 2527.37, 1.62581e-07, 4.2198e-08
0.242013, 8, 0.0643358, 1.38114e-06, 5.00286, 4311.58, 2.24945e-07, 5.83847e-08
0.242013, 9, 0.0974863, 1.2506e-07, 2.61746, 6906.31, 3.0029e-07, 7.82822e-08
0.242013, 10, 0.140662, 1.07167e-08, 1.46627, 10526.3, 3.89572e-07, 1.01114e-07
0.242013, 11, 0.195064, 8.74516e-10, 0.868068, 15411.6, 4.93714e-07, 1.28144e-07
0.242013, 12, 0.26158, 6.85038e-11, 0.537919, 21827.4, 6.13613e-07, 1.59264e-07
0.242013, 13, 0.341206, 5.18352e-12, 0.346358, 30064.2, 7.50139e-07, 1.94699e-07
0.242013, 14, 0.434588, 3.80749e-13, 0.230414, 40437.9, 9.04142e-07, 2.69314e-07
0.242013, 15, 0.54326, 2.72565e-14, 0.157656, 53289.5, 1.07645e-06, 2.96698e-07
0.242013, 16, 0.666587, 1.9077e-15, 0.110549, 68985.2, 1.26788e-06, 3.29079e-07
0.242013, 17, 0.805371, 1.3089e-16, 0.0792035, 87916.8, 1.47921e-06, 3.83932e-07
0.242013, 18, 0.958952, 8.82292e-18, 0.0578382, 110501, 1.71124e-06, 4.44251e-07
0.242013, 19, 1.13212, 5.8538e-19, 0.0429604, 137180, 1.96472e-06, 5.09945e-07
0.242013, 20, 1.31915, 3.82883e-20, 0.0324003, 168421, 2.2404e-06, 5.81499e-07
0.242013, 21, 1.52991, 2.47221e-21, 0.0247746, 204717, 2.53903e-06, 6.59008e-07
0.242013, 22, 1.74295, 1.57762e-22, 0.0191818, 246585, 2.86132e-06, 7.4266e-07
0.242013, 23, 1.98092, 9.95995e-24, 0.0150214, 294569, 3.208e-06, 8.32642e-07
0.242013, 24, 2.24777, 6.22644e-25, 0.0118864, 349238, 3.57977e-06, 9.29135e-07
0.242013, 25, 2.51293, 3.85735e-26, 0.00949606, 411184, 3.97733e-06, 1.04513e-06
0.242013, 26, 2.79838, 2.36977e-27, 0.0076535, 481027, 4.40136e-06, 1.14252e-06
0.242013, 27, 3.10173, 1.44464e-28, 0.00621889, 559411, 4.85254e-06, 1.25948e-06
0.242013, 28, 3.44234, 8.74356e-30, 0.00509148, 647006, 5.33154e-06, 1.38381e-06
0.242013, 29, 3.76132, 5.25662e-31, 0.00419783, 744506, 5.83901e-06, 1.51552e-06
0.242013, 30, 4.1166, 3.14056e-32, 0.00348375, 852631, 6.37562e-06, 1.6548e-06
0.242013, 31, 4.49602, 1.86538e-33, 0.00290887, 972127, 6.94201e-06, 1.80181e-06
0.242013, 32, 4.88361, 1.1019e-34, 0.0024428, 1.10376e+06, 7.53882e-06, 1.95671e-06
0.242013, 33, 5.30724, 6.47553e-36, 0.00206247, 1.24834e+06, 8.16668e-06, 2.11967e-06
0.242013, 34, 5.75153, 3.78705e-37, 0.00175017, 1.40667e+06, 8.82622e-06, 2.29086e-06
0.242013, 35, 6.13257, 2.20464e-38, 0.00149224, 1.5796e+06, 9.51806e-06, 2.47042e-06
0.242013, 36, 18.9232, 1.27789e-39, 0.00127806, 1.76802e+06, 1.02428e-05, 2.65854e-06
0.242013, 37, 19.7124, 7.37692e-41, 0.00109927, 1.9728e+06, 1.10011e-05, 3.01183e-06
0.242013, 38, 20.5093, 4.242e-42, 0.000949301, 2.19488e+06, 1.17935e-05, 3.06102e-06
0.242013, 39, 21.3162, 2.43035e-43, 0.000822921, 2.4352e+06, 1.26206e-05, 3.2757e-06
0.242013, 40, 22.1342, 1.38755e-44, 0.000715952, 2.69474e+06, 1.34831e-05, 3.49954e-06
0.242013, 41, 22.9612, 7.89554e-46, 0.000625032, 2.97448e+06, 1.43814e-05, 3.73271e-06
0.242013, 42, 23.7967, 4.47857e-47, 0.000547448, 3.27547e+06, 1.53162e-05, 3.97535e-06
0.242013, 43, 24.643, 2.53271e-48, 0.000480991, 3.59874e+06, 1.62881e-05, 4.22761e-06
0.242013, 44, 25.4976, 1.42816e-49, 0.000423861, 3.94536e+06, 1.72977e-05, 4.48963e-06
0.242013, 45, 26.3612, 8.03104e-51, 0.00037458, 4.31645e+06, 1.83454e-05, 4.76158e-06
0.242013, 46, 27.2346, 4.50424e-52, 0.000331929, 4.71311e+06, 1.94319e-05, 5.04359e-06
0.242013, 47, 28.1163, 2.51984e-53, 0.0002949, 5.1365e+06, 2.05578e-05, 5.3358e-06
0.242013, 48, 29.0072, 1.40629e-54, 0.000262656, 5.5878e+06, 2.17236e-05, 5.63848e-06
0.242013, 49, 29.9075, 7.83009e-56, 0.000234496, 6.06821e+06, 2.29298e-05, 5.95145e-06
0.242013, 50, 30.8166, 4.35001e-57, 0.000209835, 6.57895e+06, 2.4177e-05, 6.27516e-06
0.242013, 51, 31.7341, 2.41148e-58, 0.000188182, 7.12126e+06, 2.54657e-05, 6.60965e-06
0.242013, 52, 32.66, 1.33408e-59, 0.00016912, 7.69644e+06, 2.67965e-05, 6.95507e-06
0.242013, 53, 33.5947, 7.3658e-61, 0.000152299, 8.30577e+06, 2.817e-05, 8.69815e-06
0.242013, 54, 34.5384, 4.05908e-62, 0.000137419, 8.95058e+06, 2.95866e-05, 7.94948e-06
0.242013, 55, 35.4902, 2.23273e-63, 0.000124228, 9.63223e+06, 3.10469e-05, 8.08506e-06
0.242013, 56, 36.4504, 1.22595e-64, 0.000112507, 1.03521e+07, 3.25514e-05, 8.44938e-06
0.242013, 57, 37.4192, 6.71998e-66, 0.000102071, 1.11116e+07, 3.41007e-05, 8.85088e-06
0.242013, 58, 38.3963, 3.67743e-67, 9.27598e-05, 1.19121e+07, 3.56953e-05, 9.26475e-06
0.242013, 59, 39.3816, 2.00921e-68, 8.4436e-05, 1.27551e+07, 3.73356e-05, 9.6905e-06
0.242013, 60, 40.3749, 1.09607e-69, 7.69807e-05, 1.36421e+07, 3.90223e-05, 1.01283e-05
0.242013, 61, 41.3766, 5.97033e-71, 7.0291e-05, 1.45746e+07, 4.07558e-05, 1.05782e-05
0.242013, 62, 42.3865, 3.24737e-72, 6.42775e-05, 1.5554e+07, 4.25366e-05, 1.10404e-05
0.242013, 63, 43.4044, 1.76383e-73, 5.88628e-05, 1.65821e+07, 4.43652e-05, 1.1515e-05
0.242013, 64, 44.4302, 9.5674e-75, 5.39789e-05, 1.76602e+07, 4.62422e-05, 1.20022e-05
0.242013, 65, 45.4639, 5.18274e-76, 4.95667e-05, 1.87901e+07, 4.81681e-05, 1.25021e-05
0.242013, 66, 46.5055, 2.80395e-77, 4.55745e-05, 1.99734e+07, 5.01433e-05, 1.30147e-05
0.242013, 67, 47.555, 1.51511e-78, 4.19568e-05, 2.12117e+07, 5.21683e-05, 1.35404e-05
0.242013, 68, 48.6121, 8.17705e-80, 3.86736e-05, 2.25067e+07, 5.42437e-05, 1.4079e-05
0.242013, 69, 49.6771, 4.40801e-81, 3.56898e-05, 2.38601e+07, 5.637e-05, 1.46309e-05
0.242013, 70, 50.7497, 2.37354e-82, 3.29742e-05, 2.52737e+07, 5.85476e-05, 1.51961e-05
0.242013, 71, 51.8298, 1.27665e-83, 3.04995e-05, 2.67491e+07, 6.0777e-05, 1.57747e-05
0.242013, 72, 52.9171, 6.85933e-85, 2.82413e-05, 2.82883e+07, 6.30587e-05, 1.6367e-05
0.242013, 73, 54.0121, 3.68163e-86, 2.61781e-05, 2.98929e+07, 6.53931e-05, 1.69729e-05
0.242013, 74, 55.1148, 1.97405e-87, 2.42906e-05, 3.15648e+07, 6.77809e-05, 1.75926e-05
0.242013, 75, 56.2249, 1.05742e-88, 2.2562e-05, 3.33059e+07, 7.02224e-05, 1.82263e-05
0.242013, 76, 57.3421, 5.65875e-90, 2.09768e-05, 3.51181e+07, 7.27181e-05, 1.88741e-05
0.242013, 77, 58.4664, 3.02542e-91, 1.95216e-05, 3.70032e+07, 7.52686e-05, 1.95361e-05
0.242013, 78, 59.5982, 1.61606e-92, 1.81842e-05, 3.89632e+07, 7.78742e-05, 2.02123e-05
0.242013, 79, 60.7373, 8.62464e-94, 1.69537e-05, 4.10001e+07, 8.05355e-05, 2.09031e-05
0.242013, 80, 61.8831, 4.59885e-95, 1.58204e-05, 4.31158e+07, 8.32529e-05, 2.16084e-05
0.242013, 81, 63.0358, 2.45013e-96, 1.47756e-05, 4.53123e+07, 8.60268e-05, 2.23284e-05
0.242013, 82, 64.1955, 1.30429e-97, 1.38114e-05, 4.75917e+07, 8.88579e-05, 2.30632e-05
0.242013, 83, 65.3622, 6.93755e-99, 1.29206e-05, 4.99561e+07, 9.17464e-05, 2.38129e-05
0.242013, 84, 66.5358, 3.68721e-100, 1.2097e-05, 5.24075e+07, 9.46929e-05, 2.45777e-05
0.242013, 85, 67.7163, 1.9582e-101, 1.13347e-05, 5.4948e+07, 9.76979e-05, 2.53576e-05
0.242013, 86, 68.9037, 1.03918e-102, 1.06285e-05, 5.75798e+07, 0.000100762, 2.61528e-05
0.242013, 87, 70.098, 5.5107e-104, 9.97373e-06, 6.0305e+07, 0.000103885, 2.69635e-05
0.242013, 88, 71.2993, 2.92019e-105, 9.3661e-06, 6.31258e+07, 0.000107068, 2.77896e-05
0.242013, 89, 72.5075, 1.54637e-106, 8.80174e-06, 6.60444e+07, 0.000110311, 2.86314e-05
0.242013, 90, 73.7223, 8.18309e-108, 8.27713e-06, 6.90631e+07, 0.000113615, 2.94889e-05
0.242013, 91, 74.9438, 4.32744e-109, 7.78908e-06, 7.21841e+07, 0.00011698, 3.03624e-05
0.242013, 92, 76.1718, 2.28697e-110, 7.33467e-06, 7.54098e+07, 0.000120407, 3.12518e-05
0.242013, 93, 77.4063, 1.20785e-111, 6.91126e-06, 7.87423e+07, 0.000123896, 3.21573e-05
0.242013, 94, 78.6474, 6.37515e-113, 6.51644e-06, 8.21841e+07, 0.000127447, 3.3079e-05
0.242013, 95, 79.8951, 3.36282e-114, 6.148e-06, 8.57375e+07, 0.000131061, 3.40171e-05
0.242013, 96, 81.1495, 1.77278e-115, 5.80393e-06, 8.94049e+07, 0.000134739, 3.49716e-05
0.242013, 97, 82.4104, 9.34008e-117, 5.48238e-06, 9.31887e+07, 0.00013848, 3.59427e-05
0.242013, 98, 83.6778, 4.91809e-118, 5.18167e-06, 9.70914e+07, 0.000142286, 3.69305e-05
0.242013, 99, 84.9516, 2.58819e-119, 4.90027e-06, 1.01115e+08, 0.000146156, 3.79351e-05
0.242013, 100, 86.2318, 1.36131e-120, 4.63675e-06, 1.05263e+08, 0.000150092, 3.89565e-05
0.242013, 101, 87.5184, 7.15617e-122, 4.38981e-06, 1.09537e+08, 0.000154093, 3.9995e-05
0.242013, 102, 88.8113, 3.75988e-123, 4.15827e-06, 1.1394e+08, 0.00015816, 4.10506e-05
0.242013, 103, 90.1104, 1.97443e-124, 3.94102e-06, 1.18475e+08, 0.000162294, 4.21235e-05
0.242013, 104, 91.4158, 1.0363e-125, 3.73706e-06, 1.23143e+08, 0.000166494, 4.32137e-05
0.242013, 105, 92.7273, 5.4364e-127, 3.54546e-06, 1.27948e+08, 0.000170762, 4.43214e-05
0.291505, 5, 0.0143836, 0.120388, 55.0897, 376.471, 7.27884e-08, 1.88923e-08
0.291505, 6, 0.0282629, 0.00059301, 20.2103, 780.651, 1.12206e-07, 2.91233e-08
0.291505, 7, 0.0498509, 1.83761e-05, 8.65698, 1446.25, 1.62581e-07, 4.2198e-08
0.291505, 8, 0.0801038, 1.65988e-06, 4.15347, 2467.24, 2.24945e-07, 5.83847e-08
0.291505, 9, 0.121331, 1.50624e-07, 2.17306, 3952.05, 3.0029e-07, 8.49364e-08
0.291505, 10, 0.174914, 1.29083e-08, 1.21732, 6023.54, 3.89572e-07, 1.01114e-07
0.291505, 11, 0.242388, 1.05336e-09, 0.720685, 8819.07, 4.93714e-07, 1.28144e-07
0.291505, 12, 0.324988, 8.2513e-11, 0.44659, 12490.4, 6.13613e-07, 1.59264e-07
0.291505, 13, 0.424445, 6.24357e-12, 0.287552, 17203.8, 7.50139e-07, 1.94699e-07
0.291505, 14, 0.540467, 4.58613e-13, 0.191294, 23140, 9.04142e-07, 2.34671e-07
0.291505, 15, 0.673338, 3.28305e-14, 0.130889, 30494.2, 1.07645e-06, 2.79394e-07
0.291505, 16, 0.825126, 2.29783e-15, 0.0917795, 39475.9, 1.26788e-06, 3.29079e-07
0.291505, 17, 0.998993, 1.57657e-16, 0.0657562, 50309.2, 1.47921e-06, 4.01405e-07
0.291505, 18, 1.19117, 1.06272e-17, 0.0480183, 63232.7, 1.71124e-06, 4.44155e-07
0.291505, 19, 1.4, 7.05092e-19, 0.0356665, 78499.4, 1.96472e-06, 5.10167e-07
0.291505, 20, 1.63152, 4.61184e-20, 0.0268993, 96376.7, 2.2404e-06, 5.84281e-07
0.291505, 21, 1.88102, 2.97778e-21, 0.0205683, 117146, 2.53903e-06, 6.59373e-07
0.291505, 22, 2.15528, 1.90024e-22, 0.015925, 141105, 2.86132e-06, 7.4266e-07
0.291505, 23, 2.44602, 1.19968e-23, 0.012471, 168563, 3.208e-06, 8.35252e-07
0.291505, 24, 2.77049, 7.49977e-25, 0.00986833, 199847, 3.57977e-06, 9.29135e-07
0.291505, 25, 3.0979, 4.64619e-26, 0.0078838, 235295, 3.97733e-06, 1.03232e-06
0.291505, 26, 3.4491, 2.8544e-27, 0.00635407, 275261, 4.40136e-06, 1.14238e-06
0.291505, 27, 3.83593, 1.74008e-28, 0.00516303, 320116, 4.85254e-06, 1.25948e-06
